Institution,Site,Academic_Year,Term,ZIP_Code,Full_or_Part_Time,Headcount
USU,USU Brigham Center,2020,2,84414,Full-Time,1
USU,USU Brigham Center,2020,2,84414,Part-Time,11
USU,USU Brigham Center,2020,2,84501,Part-Time,1
USU,USU Brigham Center,2020,2,84525,Part-Time,1
USU,USU Brigham Center,2020,2,84532,Part-Time,1
USU,USU Brigham Center,2020,2,84535,Part-Time,1
USU,USU Brigham Center,2020,2,84536,Part-Time,1
USU,USU Brigham Center,2020,2,84604,Part-Time,1
USU,USU Brigham Center,2020,2,84624,Part-Time,1
USU,USU Brigham Center,2020,2,84631,Part-Time,1
USU,USU Brigham Center,2020,2,84632,Part-Time,1
USU,USU Brigham Center,2020,2,84639,Part-Time,1
USU,USU Brigham Center,2020,2,84651,Part-Time,1
USU,USU Brigham Center,2020,2,84655,Part-Time,3
USU,USU Brigham Center,2020,2,84660,Part-Time,3
USU,USU Brigham Center,2020,2,84663,Part-Time,2
USU,USU Brigham Center,2020,2,84664,Part-Time,1
USU,USU Brigham Center,2020,2,84721,Part-Time,1
USU,USU Brigham Center,2020,2,84790,Part-Time,3
USU,USU Ogden Center,2020,2,84003,Full-Time,1
USU,USU Ogden Center,2020,2,84003,Part-Time,1
USU,USU Ogden Center,2020,2,84010,Part-Time,11
USU,USU Ogden Center,2020,2,84014,Full-Time,1
USU,USU Ogden Center,2020,2,84014,Part-Time,7
USU,USU Ogden Center,2020,2,84015,Full-Time,2
USU,USU Ogden Center,2020,2,84015,Part-Time,10
USU,USU Ogden Center,2020,2,84025,Part-Time,8
USU,USU Ogden Center,2020,2,84029,Part-Time,1
USU,USU Ogden Center,2020,2,84036,Part-Time,1
USU,USU Ogden Center,2020,2,84037,Full-Time,5
USU,USU Ogden Center,2020,2,84037,Part-Time,21
USU,USU Ogden Center,2020,2,84040,Full-Time,4
USU,USU Ogden Center,2020,2,84040,Part-Time,7
USU,USU Ogden Center,2020,2,84041,Part-Time,20
USU,USU Ogden Center,2020,2,84045,Part-Time,1
USU,USU Ogden Center,2020,2,84050,Part-Time,5
USU,USU Ogden Center,2020,2,84054,Part-Time,1
USU,USU Ogden Center,2020,2,84058,Full-Time,1
USU,USU Ogden Center,2020,2,84058,Part-Time,1
USU,USU Ogden Center,2020,2,84067,Full-Time,3
USU,USU Ogden Center,2020,2,84067,Part-Time,6
USU,USU Ogden Center,2020,2,84074,Part-Time,1
USU,USU Ogden Center,2020,2,84075,Part-Time,9
USU,USU Ogden Center,2020,2,84087,Full-Time,1
USU,USU Ogden Center,2020,2,84087,Part-Time,5
USU,USU Ogden Center,2020,2,84092,Part-Time,1
USU,USU Ogden Center,2020,2,84093,Part-Time,1
USU,USU Ogden Center,2020,2,84095,Part-Time,1
USU,USU Ogden Center,2020,2,84096,Full-Time,1
USU,USU Ogden Center,2020,2,84096,Part-Time,2
USU,USU Ogden Center,2020,2,84097,Part-Time,1
USU,USU Ogden Center,2020,2,84098,Part-Time,1
USU,USU Ogden Center,2020,2,84102,Part-Time,1
USU,USU Ogden Center,2020,2,84103,Part-Time,1
USU,USU Ogden Center,2020,2,84105,Full-Time,1
USU,USU Ogden Center,2020,2,84107,Full-Time,1
USU,USU Ogden Center,2020,2,84108,Full-Time,1
USU,USU Ogden Center,2020,2,84109,Part-Time,1
USU,USU Ogden Center,2020,2,84111,Part-Time,1
USU,USU Ogden Center,2020,2,84117,Part-Time,1
USU,USU Ogden Center,2020,2,84118,Part-Time,1
USU,USU Ogden Center,2020,2,84119,Part-Time,1
USU,USU Ogden Center,2020,2,84121,Part-Time,1
USU,USU Ogden Center,2020,2,84128,Part-Time,1
USU,USU Ogden Center,2020,2,84302,Full-Time,1
USU,USU Ogden Center,2020,2,84308,Part-Time,1
USU,USU Ogden Center,2020,2,84310,Part-Time,2
USU,USU Ogden Center,2020,2,84315,Full-Time,1
USU,USU Ogden Center,2020,2,84315,Part-Time,2
USU,USU Ogden Center,2020,2,84317,Part-Time,1
USU,USU Ogden Center,2020,2,84318,Part-Time,1
USU,USU Ogden Center,2020,2,84321,Part-Time,3
USU,USU Ogden Center,2020,2,84341,Part-Time,2
USU,USU Ogden Center,2020,2,84401,Full-Time,2
USU,USU Ogden Center,2020,2,84401,Part-Time,7
USU,USU Ogden Center,2020,2,84403,Part-Time,2
USU,USU Ogden Center,2020,2,84404,Full-Time,2
USU,USU Ogden Center,2020,2,84404,Part-Time,4
USU,USU Ogden Center,2020,2,84405,Full-Time,4
USU,USU Ogden Center,2020,2,84405,Part-Time,2
USU,USU Ogden Center,2020,2,84414,Full-Time,1
USU,USU Ogden Center,2020,2,84414,Part-Time,3
USU,USU Ogden Center,2020,2,84604,Part-Time,1
USU,USU Ogden Center,2020,2,84651,Part-Time,1
USU,USU Ogden Center,2020,2,84660,Part-Time,3
USU,USU Ogden Center,2020,2,84663,Part-Time,2
USU,USU Orem Center,2020,2,84003,Full-Time,1
USU,USU Orem Center,2020,2,84003,Part-Time,5
USU,USU Orem Center,2020,2,84004,Part-Time,1
USU,USU Orem Center,2020,2,84005,Part-Time,4
USU,USU Orem Center,2020,2,84026,Part-Time,1
USU,USU Orem Center,2020,2,84032,Part-Time,1
USU,USU Orem Center,2020,2,84042,Part-Time,1
USU,USU Orem Center,2020,2,84043,Full-Time,1
USU,USU Orem Center,2020,2,84043,Part-Time,3
USU,USU Orem Center,2020,2,84045,Part-Time,6
USU,USU Orem Center,2020,2,84049,Full-Time,1
USU,USU Orem Center,2020,2,84057,Full-Time,1
USU,USU Orem Center,2020,2,84057,Part-Time,5
USU,USU Orem Center,2020,2,84058,Full-Time,1
USU,USU Orem Center,2020,2,84058,Part-Time,2
USU,USU Orem Center,2020,2,84059,Part-Time,1
USU,USU Orem Center,2020,2,84062,Full-Time,2
USU,USU Orem Center,2020,2,84062,Part-Time,9
USU,USU Orem Center,2020,2,84095,Part-Time,1
USU,USU Orem Center,2020,2,84096,Part-Time,1
USU,USU Orem Center,2020,2,84097,Part-Time,3
USU,USU Orem Center,2020,2,84341,Part-Time,1
USU,USU Orem Center,2020,2,84601,Part-Time,3
USU,USU Orem Center,2020,2,84604,Part-Time,2
USU,USU Orem Center,2020,2,84606,Part-Time,4
USU,USU Orem Center,2020,2,84653,Part-Time,3
USU,USU Orem Center,2020,2,84655,Part-Time,1
USU,USU Orem Center,2020,2,84660,Part-Time,8
USU,USU Orem Center,2020,2,84663,Part-Time,5
USU,USU Orem Center,2020,2,84664,Part-Time,1
USU,USU Orem Center,2020,2,84701,Part-Time,1
USU,USU Salt Lake Center,2020,2,84003,Full-Time,1
USU,USU Salt Lake Center,2020,2,84003,Part-Time,8
USU,USU Salt Lake Center,2020,2,84005,Part-Time,1
USU,USU Salt Lake Center,2020,2,84009,Part-Time,8
USU,USU Salt Lake Center,2020,2,84010,Part-Time,9
USU,USU Salt Lake Center,2020,2,84014,Part-Time,3
USU,USU Salt Lake Center,2020,2,84015,Part-Time,1
USU,USU Salt Lake Center,2020,2,84017,Part-Time,1
USU,USU Salt Lake Center,2020,2,84020,Part-Time,5
USU,USU Salt Lake Center,2020,2,84025,Full-Time,2
USU,USU Salt Lake Center,2020,2,84025,Part-Time,3
USU,USU Salt Lake Center,2020,2,84032,Part-Time,2
USU,USU Salt Lake Center,2020,2,84037,Full-Time,2
USU,USU Salt Lake Center,2020,2,84037,Part-Time,1
USU,USU Salt Lake Center,2020,2,84040,Part-Time,1
USU,USU Salt Lake Center,2020,2,84041,Full-Time,1
USU,USU Salt Lake Center,2020,2,84041,Part-Time,1
USU,USU Salt Lake Center,2020,2,84042,Part-Time,1
USU,USU Salt Lake Center,2020,2,84043,Part-Time,3
USU,USU Salt Lake Center,2020,2,84044,Part-Time,6
USU,USU Salt Lake Center,2020,2,84045,Part-Time,1
USU,USU Salt Lake Center,2020,2,84047,Full-Time,1
USU,USU Salt Lake Center,2020,2,84047,Part-Time,4
USU,USU Salt Lake Center,2020,2,84054,Part-Time,3
USU,USU Salt Lake Center,2020,2,84057,Part-Time,1
USU,USU Salt Lake Center,2020,2,84065,Part-Time,8
USU,USU Salt Lake Center,2020,2,84067,Part-Time,2
USU,USU Salt Lake Center,2020,2,84070,Full-Time,2
USU,USU Salt Lake Center,2020,2,84070,Part-Time,3
USU,USU Salt Lake Center,2020,2,84074,Part-Time,1
USU,USU Salt Lake Center,2020,2,84075,Part-Time,3
USU,USU Salt Lake Center,2020,2,84081,Full-Time,1
USU,USU Salt Lake Center,2020,2,84081,Part-Time,8
USU,USU Salt Lake Center,2020,2,84084,Part-Time,5
USU,USU Salt Lake Center,2020,2,84087,Part-Time,7
USU,USU Salt Lake Center,2020,2,84088,Full-Time,1
USU,USU Salt Lake Center,2020,2,84088,Part-Time,5
USU,USU Salt Lake Center,2020,2,84092,Part-Time,5
USU,USU Salt Lake Center,2020,2,84093,Part-Time,1
USU,USU Salt Lake Center,2020,2,84094,Part-Time,2
USU,USU Salt Lake Center,2020,2,84095,Part-Time,9
USU,USU Salt Lake Center,2020,2,84096,Full-Time,2
USU,USU Salt Lake Center,2020,2,84096,Part-Time,9
USU,USU Salt Lake Center,2020,2,84098,Part-Time,1
USU,USU Salt Lake Center,2020,2,84102,Part-Time,8
USU,USU Salt Lake Center,2020,2,84103,Part-Time,5
USU,USU Salt Lake Center,2020,2,84104,Part-Time,3
USU,USU Salt Lake Center,2020,2,84105,Part-Time,2
USU,USU Salt Lake Center,2020,2,84106,Full-Time,1
USU,USU Salt Lake Center,2020,2,84106,Part-Time,5
USU,USU Salt Lake Center,2020,2,84107,Part-Time,6
USU,USU Salt Lake Center,2020,2,84108,Part-Time,4
USU,USU Salt Lake Center,2020,2,84109,Part-Time,8
USU,USU Salt Lake Center,2020,2,84111,Part-Time,1
USU,USU Salt Lake Center,2020,2,84115,Part-Time,1
USU,USU Salt Lake Center,2020,2,84116,Part-Time,2
USU,USU Salt Lake Center,2020,2,84117,Part-Time,2
USU,USU Salt Lake Center,2020,2,84118,Full-Time,1
USU,USU Salt Lake Center,2020,2,84118,Part-Time,5
USU,USU Salt Lake Center,2020,2,84119,Part-Time,5
USU,USU Salt Lake Center,2020,2,84120,Full-Time,2
USU,USU Salt Lake Center,2020,2,84120,Part-Time,13
USU,USU Salt Lake Center,2020,2,84121,Full-Time,1
USU,USU Salt Lake Center,2020,2,84121,Part-Time,2
USU,USU Salt Lake Center,2020,2,84122,Full-Time,1
USU,USU Salt Lake Center,2020,2,84123,Full-Time,3
USU,USU Salt Lake Center,2020,2,84123,Part-Time,6
USU,USU Salt Lake Center,2020,2,84124,Part-Time,9
USU,USU Salt Lake Center,2020,2,84128,Full-Time,1
USU,USU Salt Lake Center,2020,2,84128,Part-Time,3
USU,USU Salt Lake Center,2020,2,84129,Part-Time,3
USU,USU Salt Lake Center,2020,2,84157,Part-Time,1
USU,USU Salt Lake Center,2020,2,84317,Part-Time,1
USU,USU Salt Lake Center,2020,2,84321,Full-Time,2
USU,USU Salt Lake Center,2020,2,84321,Part-Time,3
USU,USU Salt Lake Center,2020,2,84324,Full-Time,1
USU,USU Salt Lake Center,2020,2,84341,Full-Time,1
USU,USU Salt Lake Center,2020,2,84341,Part-Time,1
USU,USU Salt Lake Center,2020,2,84401,Part-Time,1
USU,USU Salt Lake Center,2020,2,84403,Full-Time,1
USU,USU Salt Lake Center,2020,2,84403,Part-Time,1
USU,USU Salt Lake Center,2020,2,84405,Part-Time,1
USU,USU Salt Lake Center,2020,2,84414,Part-Time,1
USU,USU Salt Lake Center,2020,2,84501,Part-Time,1
USU,USU Salt Lake Center,2020,2,84535,Part-Time,1
USU,USU Salt Lake Center,2020,2,84601,Part-Time,1
USU,USU Salt Lake Center,2020,2,84604,Part-Time,2
USU,USU Salt Lake Center,2020,2,84606,Part-Time,1
USU,USU Salt Lake Center,2020,2,84653,Part-Time,2
USU,USU Salt Lake Center,2020,2,84663,Part-Time,1
USU,USU Tooele Center,2020,2,84003,Part-Time,1
USU,USU Tooele Center,2020,2,84010,Part-Time,2
USU,USU Tooele Center,2020,2,84020,Full-Time,1
USU,USU Tooele Center,2020,2,84025,Part-Time,1
USU,USU Tooele Center,2020,2,84029,Full-Time,5
USU,USU Tooele Center,2020,2,84029,Part-Time,23
USU,USU Tooele Center,2020,2,84043,Full-Time,2
USU,USU Tooele Center,2020,2,84044,Full-Time,2
USU,USU Tooele Center,2020,2,84047,Part-Time,1
USU,USU Tooele Center,2020,2,84057,Part-Time,1
USU,USU Tooele Center,2020,2,84065,Full-Time,1
USU,USU Tooele Center,2020,2,84071,Part-Time,4
USU,USU Tooele Center,2020,2,84074,Full-Time,9
USU,USU Tooele Center,2020,2,84074,Part-Time,128
USU,USU Tooele Center,2020,2,84080,Part-Time,1
USU,USU Tooele Center,2020,2,84081,Part-Time,2
USU,USU Tooele Center,2020,2,84084,Part-Time,1
USU,USU Tooele Center,2020,2,84087,Part-Time,1
USU,USU Tooele Center,2020,2,84095,Full-Time,1
USU,USU Tooele Center,2020,2,84102,Part-Time,1
USU,USU Tooele Center,2020,2,84118,Part-Time,1
USU,USU Tooele Center,2020,2,84119,Full-Time,1
USU,USU Tooele Center,2020,2,84121,Part-Time,1
USU,USU Tooele Center,2020,2,84128,Full-Time,1
USU,USU Tooele Center,2020,2,84129,Part-Time,2
USU,USU Tooele Center,2020,2,84302,Part-Time,1
USU,USU Tooele Center,2020,2,84790,Part-Time,1
UU,Main Campus,2020,2,84003,Full-Time,155
UU,Main Campus,2020,2,84003,Part-Time,97
UU,Main Campus,2020,2,84004,Full-Time,40
UU,Main Campus,2020,2,84004,Part-Time,27
UU,Main Campus,2020,2,84005,Full-Time,50
UU,Main Campus,2020,2,84005,Part-Time,42
UU,Main Campus,2020,2,84006,Full-Time,2
UU,Main Campus,2020,2,84006,Part-Time,5
UU,Main Campus,2020,2,84007,Full-Time,1
UU,Main Campus,2020,2,84009,Full-Time,180
UU,Main Campus,2020,2,84009,Part-Time,171
UU,Main Campus,2020,2,84010,Full-Time,324
UU,Main Campus,2020,2,84010,Part-Time,264
UU,Main Campus,2020,2,84011,Full-Time,2
UU,Main Campus,2020,2,84013,Full-Time,4
UU,Main Campus,2020,2,84013,Part-Time,2
UU,Main Campus,2020,2,84014,Full-Time,96
UU,Main Campus,2020,2,84014,Part-Time,79
UU,Main Campus,2020,2,84015,Full-Time,100
UU,Main Campus,2020,2,84015,Part-Time,78
UU,Main Campus,2020,2,84016,Full-Time,2
UU,Main Campus,2020,2,84016,Part-Time,1
UU,Main Campus,2020,2,84017,Full-Time,10
UU,Main Campus,2020,2,84017,Part-Time,7
UU,Main Campus,2020,2,84018,Part-Time,1
UU,Main Campus,2020,2,84020,Full-Time,418
UU,Main Campus,2020,2,84020,Part-Time,316
UU,Main Campus,2020,2,84021,Part-Time,1
UU,Main Campus,2020,2,84022,Full-Time,1
UU,Main Campus,2020,2,84025,Full-Time,91
UU,Main Campus,2020,2,84025,Part-Time,75
UU,Main Campus,2020,2,84027,Full-Time,1
UU,Main Campus,2020,2,84029,Full-Time,19
UU,Main Campus,2020,2,84029,Part-Time,14
UU,Main Campus,2020,2,84031,Full-Time,1
UU,Main Campus,2020,2,84032,Full-Time,55
UU,Main Campus,2020,2,84032,Part-Time,40
UU,Main Campus,2020,2,84033,Full-Time,4
UU,Main Campus,2020,2,84033,Part-Time,1
UU,Main Campus,2020,2,84036,Full-Time,28
UU,Main Campus,2020,2,84036,Part-Time,30
UU,Main Campus,2020,2,84037,Full-Time,161
UU,Main Campus,2020,2,84037,Part-Time,116
UU,Main Campus,2020,2,84038,Full-Time,1
UU,Main Campus,2020,2,84039,Full-Time,1
UU,Main Campus,2020,2,84040,Full-Time,90
UU,Main Campus,2020,2,84040,Part-Time,73
UU,Main Campus,2020,2,84041,Full-Time,102
UU,Main Campus,2020,2,84041,Part-Time,105
UU,Main Campus,2020,2,84042,Full-Time,32
UU,Main Campus,2020,2,84042,Part-Time,11
UU,Main Campus,2020,2,84043,Full-Time,148
UU,Main Campus,2020,2,84043,Part-Time,123
UU,Main Campus,2020,2,84044,Full-Time,63
UU,Main Campus,2020,2,84044,Part-Time,87
UU,Main Campus,2020,2,84045,Full-Time,54
UU,Main Campus,2020,2,84045,Part-Time,50
UU,Main Campus,2020,2,84047,Full-Time,137
UU,Main Campus,2020,2,84047,Part-Time,161
UU,Main Campus,2020,2,84049,Full-Time,21
UU,Main Campus,2020,2,84049,Part-Time,16
UU,Main Campus,2020,2,84050,Full-Time,20
UU,Main Campus,2020,2,84050,Part-Time,11
UU,Main Campus,2020,2,84052,Part-Time,2
UU,Main Campus,2020,2,84054,Full-Time,144
UU,Main Campus,2020,2,84054,Part-Time,143
UU,Main Campus,2020,2,84055,Full-Time,9
UU,Main Campus,2020,2,84055,Part-Time,4
UU,Main Campus,2020,2,84056,Full-Time,7
UU,Main Campus,2020,2,84056,Part-Time,2
UU,Main Campus,2020,2,84057,Full-Time,65
UU,Main Campus,2020,2,84057,Part-Time,31
UU,Main Campus,2020,2,84058,Full-Time,61
UU,Main Campus,2020,2,84058,Part-Time,35
UU,Main Campus,2020,2,84059,Full-Time,13
UU,Main Campus,2020,2,84059,Part-Time,18
UU,Main Campus,2020,2,84060,Full-Time,62
UU,Main Campus,2020,2,84060,Part-Time,59
UU,Main Campus,2020,2,84061,Part-Time,1
UU,Main Campus,2020,2,84062,Full-Time,96
UU,Main Campus,2020,2,84062,Part-Time,75
UU,Main Campus,2020,2,84064,Full-Time,1
UU,Main Campus,2020,2,84064,Part-Time,1
UU,Main Campus,2020,2,84065,Full-Time,160
UU,Main Campus,2020,2,84065,Part-Time,162
UU,Main Campus,2020,2,84066,Full-Time,5
UU,Main Campus,2020,2,84066,Part-Time,1
UU,Main Campus,2020,2,84067,Full-Time,31
UU,Main Campus,2020,2,84067,Part-Time,22
UU,Main Campus,2020,2,84068,Full-Time,11
UU,Main Campus,2020,2,84068,Part-Time,17
UU,Main Campus,2020,2,84070,Full-Time,140
UU,Main Campus,2020,2,84070,Part-Time,152
UU,Main Campus,2020,2,84071,Full-Time,2
UU,Main Campus,2020,2,84071,Part-Time,1
UU,Main Campus,2020,2,84074,Full-Time,110
UU,Main Campus,2020,2,84074,Part-Time,78
UU,Main Campus,2020,2,84075,Full-Time,64
UU,Main Campus,2020,2,84075,Part-Time,48
UU,Main Campus,2020,2,84076,Part-Time,1
UU,Main Campus,2020,2,84078,Full-Time,15
UU,Main Campus,2020,2,84078,Part-Time,7
UU,Main Campus,2020,2,84081,Full-Time,170
UU,Main Campus,2020,2,84081,Part-Time,177
UU,Main Campus,2020,2,84082,Full-Time,1
UU,Main Campus,2020,2,84082,Part-Time,2
UU,Main Campus,2020,2,84083,Full-Time,1
UU,Main Campus,2020,2,84084,Full-Time,119
UU,Main Campus,2020,2,84084,Part-Time,119
UU,Main Campus,2020,2,84086,Full-Time,1
UU,Main Campus,2020,2,84087,Full-Time,63
UU,Main Campus,2020,2,84087,Part-Time,55
UU,Main Campus,2020,2,84088,Full-Time,127
UU,Main Campus,2020,2,84088,Part-Time,145
UU,Main Campus,2020,2,84090,Full-Time,1
UU,Main Campus,2020,2,84090,Part-Time,5
UU,Main Campus,2020,2,84091,Full-Time,5
UU,Main Campus,2020,2,84091,Part-Time,5
UU,Main Campus,2020,2,84092,Full-Time,270
UU,Main Campus,2020,2,84092,Part-Time,229
UU,Main Campus,2020,2,84093,Full-Time,199
UU,Main Campus,2020,2,84093,Part-Time,176
UU,Main Campus,2020,2,84094,Full-Time,159
UU,Main Campus,2020,2,84094,Part-Time,180
UU,Main Campus,2020,2,84095,Full-Time,237
UU,Main Campus,2020,2,84095,Part-Time,225
UU,Main Campus,2020,2,84096,Full-Time,194
UU,Main Campus,2020,2,84096,Part-Time,216
UU,Main Campus,2020,2,84097,Full-Time,49
UU,Main Campus,2020,2,84097,Part-Time,25
UU,Main Campus,2020,2,84098,Full-Time,255
UU,Main Campus,2020,2,84098,Part-Time,184
UU,Main Campus,2020,2,84101,Full-Time,151
UU,Main Campus,2020,2,84101,Part-Time,95
UU,Main Campus,2020,2,84102,Full-Time,2049
UU,Main Campus,2020,2,84102,Part-Time,1050
UU,Main Campus,2020,2,84103,Full-Time,632
UU,Main Campus,2020,2,84103,Part-Time,482
UU,Main Campus,2020,2,84104,Full-Time,150
UU,Main Campus,2020,2,84104,Part-Time,126
UU,Main Campus,2020,2,84105,Full-Time,660
UU,Main Campus,2020,2,84105,Part-Time,442
UU,Main Campus,2020,2,84106,Full-Time,539
UU,Main Campus,2020,2,84106,Part-Time,459
UU,Main Campus,2020,2,84107,Full-Time,281
UU,Main Campus,2020,2,84107,Part-Time,265
UU,Main Campus,2020,2,84108,Full-Time,1043
UU,Main Campus,2020,2,84108,Part-Time,684
UU,Main Campus,2020,2,84109,Full-Time,509
UU,Main Campus,2020,2,84109,Part-Time,358
UU,Main Campus,2020,2,84110,Full-Time,6
UU,Main Campus,2020,2,84110,Part-Time,2
UU,Main Campus,2020,2,84111,Full-Time,377
UU,Main Campus,2020,2,84111,Part-Time,210
UU,Main Campus,2020,2,84112,Full-Time,765
UU,Main Campus,2020,2,84112,Part-Time,181
UU,Main Campus,2020,2,84113,Full-Time,111
UU,Main Campus,2020,2,84113,Part-Time,95
UU,Main Campus,2020,2,84114,Full-Time,3
UU,Main Campus,2020,2,84115,Full-Time,349
UU,Main Campus,2020,2,84115,Part-Time,302
UU,Main Campus,2020,2,84116,Full-Time,201
UU,Main Campus,2020,2,84116,Part-Time,219
UU,Main Campus,2020,2,84117,Full-Time,296
UU,Main Campus,2020,2,84117,Part-Time,261
UU,Main Campus,2020,2,84118,Full-Time,103
UU,Main Campus,2020,2,84118,Part-Time,129
UU,Main Campus,2020,2,84119,Full-Time,203
UU,Main Campus,2020,2,84119,Part-Time,181
UU,Main Campus,2020,2,84120,Full-Time,180
UU,Main Campus,2020,2,84120,Part-Time,165
UU,Main Campus,2020,2,84121,Full-Time,451
UU,Main Campus,2020,2,84121,Part-Time,391
UU,Main Campus,2020,2,84122,Full-Time,1
UU,Main Campus,2020,2,84122,Part-Time,1
UU,Main Campus,2020,2,84123,Full-Time,202
UU,Main Campus,2020,2,84123,Part-Time,176
UU,Main Campus,2020,2,84124,Full-Time,325
UU,Main Campus,2020,2,84124,Part-Time,246
UU,Main Campus,2020,2,84125,Part-Time,2
UU,Main Campus,2020,2,84126,Full-Time,1
UU,Main Campus,2020,2,84127,Part-Time,2
UU,Main Campus,2020,2,84128,Full-Time,103
UU,Main Campus,2020,2,84128,Part-Time,120
UU,Main Campus,2020,2,84129,Full-Time,164
UU,Main Campus,2020,2,84129,Part-Time,170
UU,Main Campus,2020,2,84132,Part-Time,1
UU,Main Campus,2020,2,84148,Full-Time,1
UU,Main Campus,2020,2,84152,Full-Time,4
UU,Main Campus,2020,2,84152,Part-Time,6
UU,Main Campus,2020,2,84157,Full-Time,3
UU,Main Campus,2020,2,84158,Full-Time,13
UU,Main Campus,2020,2,84158,Part-Time,11
UU,Main Campus,2020,2,84165,Part-Time,1
UU,Main Campus,2020,2,84170,Full-Time,1
UU,Main Campus,2020,2,84171,Full-Time,2
UU,Main Campus,2020,2,84171,Part-Time,2
UU,Main Campus,2020,2,84201,Part-Time,1
UU,Main Campus,2020,2,84302,Full-Time,24
UU,Main Campus,2020,2,84302,Part-Time,8
UU,Main Campus,2020,2,84305,Part-Time,1
UU,Main Campus,2020,2,84307,Full-Time,1
UU,Main Campus,2020,2,84310,Full-Time,16
UU,Main Campus,2020,2,84310,Part-Time,4
UU,Main Campus,2020,2,84311,Full-Time,1
UU,Main Campus,2020,2,84312,Full-Time,1
UU,Main Campus,2020,2,84313,Full-Time,1
UU,Main Campus,2020,2,84314,Full-Time,1
UU,Main Campus,2020,2,84314,Part-Time,1
UU,Main Campus,2020,2,84315,Full-Time,17
UU,Main Campus,2020,2,84315,Part-Time,6
UU,Main Campus,2020,2,84317,Full-Time,8
UU,Main Campus,2020,2,84317,Part-Time,7
UU,Main Campus,2020,2,84318,Full-Time,8
UU,Main Campus,2020,2,84319,Full-Time,2
UU,Main Campus,2020,2,84319,Part-Time,2
UU,Main Campus,2020,2,84321,Full-Time,43
UU,Main Campus,2020,2,84321,Part-Time,10
UU,Main Campus,2020,2,84322,Full-Time,1
UU,Main Campus,2020,2,84323,Part-Time,1
UU,Main Campus,2020,2,84324,Part-Time,1
UU,Main Campus,2020,2,84325,Full-Time,2
UU,Main Campus,2020,2,84325,Part-Time,1
UU,Main Campus,2020,2,84328,Full-Time,2
UU,Main Campus,2020,2,84328,Part-Time,1
UU,Main Campus,2020,2,84332,Full-Time,9
UU,Main Campus,2020,2,84332,Part-Time,6
UU,Main Campus,2020,2,84335,Full-Time,9
UU,Main Campus,2020,2,84335,Part-Time,3
UU,Main Campus,2020,2,84337,Full-Time,8
UU,Main Campus,2020,2,84337,Part-Time,4
UU,Main Campus,2020,2,84339,Full-Time,5
UU,Main Campus,2020,2,84339,Part-Time,4
UU,Main Campus,2020,2,84340,Full-Time,3
UU,Main Campus,2020,2,84340,Part-Time,1
UU,Main Campus,2020,2,84341,Full-Time,25
UU,Main Campus,2020,2,84341,Part-Time,2
UU,Main Campus,2020,2,84401,Full-Time,47
UU,Main Campus,2020,2,84401,Part-Time,34
UU,Main Campus,2020,2,84403,Full-Time,113
UU,Main Campus,2020,2,84403,Part-Time,53
UU,Main Campus,2020,2,84404,Full-Time,31
UU,Main Campus,2020,2,84404,Part-Time,38
UU,Main Campus,2020,2,84405,Full-Time,46
UU,Main Campus,2020,2,84405,Part-Time,34
UU,Main Campus,2020,2,84409,Full-Time,1
UU,Main Campus,2020,2,84409,Part-Time,2
UU,Main Campus,2020,2,84414,Full-Time,39
UU,Main Campus,2020,2,84414,Part-Time,35
UU,Main Campus,2020,2,84415,Full-Time,1
UU,Main Campus,2020,2,84415,Part-Time,1
UU,Main Campus,2020,2,84501,Full-Time,13
UU,Main Campus,2020,2,84501,Part-Time,8
UU,Main Campus,2020,2,84511,Full-Time,3
UU,Main Campus,2020,2,84511,Part-Time,3
UU,Main Campus,2020,2,84512,Full-Time,1
UU,Main Campus,2020,2,84516,Part-Time,1
UU,Main Campus,2020,2,84518,Part-Time,1
UU,Main Campus,2020,2,84523,Part-Time,1
UU,Main Campus,2020,2,84526,Full-Time,2
UU,Main Campus,2020,2,84526,Part-Time,2
UU,Main Campus,2020,2,84528,Full-Time,1
UU,Main Campus,2020,2,84529,Part-Time,1
UU,Main Campus,2020,2,84532,Full-Time,13
UU,Main Campus,2020,2,84532,Part-Time,2
UU,Main Campus,2020,2,84534,Full-Time,2
UU,Main Campus,2020,2,84535,Full-Time,2
UU,Main Campus,2020,2,84535,Part-Time,1
UU,Main Campus,2020,2,84536,Full-Time,1
UU,Main Campus,2020,2,84537,Full-Time,2
UU,Main Campus,2020,2,84537,Part-Time,1
UU,Main Campus,2020,2,84542,Full-Time,1
UU,Main Campus,2020,2,84601,Full-Time,42
UU,Main Campus,2020,2,84601,Part-Time,30
UU,Main Campus,2020,2,84602,Full-Time,2
UU,Main Campus,2020,2,84602,Part-Time,1
UU,Main Campus,2020,2,84604,Full-Time,85
UU,Main Campus,2020,2,84604,Part-Time,38
UU,Main Campus,2020,2,84606,Full-Time,59
UU,Main Campus,2020,2,84606,Part-Time,16
UU,Main Campus,2020,2,84620,Full-Time,1
UU,Main Campus,2020,2,84623,Full-Time,1
UU,Main Campus,2020,2,84623,Part-Time,1
UU,Main Campus,2020,2,84624,Full-Time,6
UU,Main Campus,2020,2,84624,Part-Time,4
UU,Main Campus,2020,2,84627,Full-Time,3
UU,Main Campus,2020,2,84627,Part-Time,3
UU,Main Campus,2020,2,84629,Full-Time,1
UU,Main Campus,2020,2,84632,Part-Time,2
UU,Main Campus,2020,2,84634,Full-Time,1
